Place,Player,Time (seconds),Date Submitted
123,Croakomire,5052.0,2024-12-13T22:00:53Z
124,Skinomarsh,5053.0,2020-03-23T15:07:13Z
125,Metroid_Gameplays,5057.0,2024-01-09T13:16:15Z
126,CynanMachae,5058.0,2022-08-11T00:41:09Z
127,kekumanshoyu,5060.0,2017-10-06T19:22:43Z
128,personitis,5062.0,2016-12-18T06:38:51Z
129,CountCreep,5063.0,2017-02-20T04:55:43Z
130,Timochun,5067.0,2020-03-24T20:47:52Z
131,Shreddaily101,5073.0,2017-04-24T09:28:56Z
132,Krankdud,5076.0,2016-12-14T03:41:53Z
133,OrangeMonkey,5088.0,2017-11-03T23:57:30Z
133,Zero_Mendez,5088.0,2023-02-10T04:19:09Z
135,TGDerp,5090.0,2019-05-15T16:59:06Z
136,JakeBopDart,5093.0,2025-11-05T07:12:21Z
137,Layfom,5094.0,2025-08-28T03:35:20Z
138,Avijobat,5096.0,2018-02-19T08:45:31Z
139,NostalJaC,5098.0,2024-03-30T14:01:40Z
140,cfb,5104.0,
141,Glaucio_Souza,5105.0,2022-09-22T19:25:35Z
142,goop.Q,5110.0,
143,Jaychalke,5119.0,2020-10-12T22:29:11Z
144,Hoppy_PopTart,5121.031,2020-12-25T22:38:06Z
145,Toxicnarcotic,5125.0,2017-03-14T02:56:34Z
146,Wilky,5126.0,2019-01-15T17:43:51Z
147,ExtremeSP1TF1R3,5132.0,
148,Kingofthehill47,5135.0,2019-05-18T21:52:48Z
149,Anfunny,5138.0,2025-10-08T02:29:27Z
150,Whewty,5139.0,2020-09-27T03:22:06Z
151,cheesyboatride,5142.0,2024-03-22T21:04:47Z
152,Robitalion,5145.0,
153,Lexomatico,5147.0,
154,jakoliath,5148.0,2024-03-10T21:36:56Z
155,jooniejoone,5157.0,2023-06-05T02:17:29Z
156,idlechild,5159.0,2024-10-12T12:32:13Z
157,Kylle_XY,5160.0,2020-11-04T14:07:45Z
159,PapaSchmo,5163.0,2024-11-26T04:48:29Z
160,dayne_6747,5167.0,2023-06-10T04:26:12Z
161,UNHchabo,5168.0,2023-08-10T23:53:40Z
162,Melonax,5172.0,2022-04-03T10:14:57Z
163,Zeroh,5173.0,2024-11-16T15:43:15Z
164,Jallek,5175.6,2025-11-10T22:27:52Z
165,Oneiam82,5177.0,2021-10-13T20:04:16Z
166,Ruya,5180.0,
167,Ponk,5186.0,2018-02-27T15:17:02Z
168,DMC_Sparda,5189.0,2023-06-16T01:14:00Z
168,JaC_On_YT,5189.0,2021-11-14T17:08:15Z
170,Slo_Guy,5192.0,2022-07-17T22:50:59Z
171,Natan_Anile,5193.0,2024-05-17T01:53:59Z
172,joaobatista2206,5194.0,2021-08-14T15:37:27Z
173,MassHesteria,5195.0,2020-10-17T11:34:07Z
174,vertex5,5203.0,
175,nicj,5205.0,2025-04-10T12:29:28Z
176,Loogy,5206.0,2024-01-25T20:26:14Z
178,13thiagogamer,5209.0,2024-01-30T01:44:59Z
179,redxparasite,5212.0,2022-07-23T02:03:55Z
180,FreyasSpirit,5215.0,2020-04-27T06:47:13Z
181,JhOOni,5222.0,2020-10-24T23:05:47Z
183,Caaaaarlito,5227.0,2018-01-17T05:09:54Z
184,Kyzentun,5232.0,2024-11-25T20:43:47Z
185,Derxu,5239.0,2021-03-02T01:09:03Z
186,jc_walk,5240.0,2025-05-04T06:31:06Z
187,dgm,5244.0,2022-11-20T16:35:28Z
188,barroquejon,5253.097,2022-01-30T09:36:39Z
189,thatch3192,5253.99,2024-02-24T22:10:53Z
190,ironrusty,5255.0,2025-01-22T20:37:34Z
191,hilborn,5260.0,2016-12-06T09:25:42Z
192,Tdany,5265.57,2025-08-17T01:57:48Z
193,Boix,5271.0,2025-08-13T05:13:51Z
194,RCasterX,5272.0,2025-05-09T04:32:46Z
195,hcfwesker,5275.0,2018-04-18T01:33:28Z
196,Peteza34,5276.0,2020-09-17T00:04:54Z
197,stump,5277.0,2018-02-15T00:10:16Z
198,CosmoRetro,5281.0,2023-08-20T05:08:52Z
199,Dyceron,5282.0,
200,heny,5287.0,
201,DESGRACIADOR,5288.0,2020-10-13T18:35:32Z
202,hazz,5289.0,
203,foof03,5296.0,2025-02-03T07:53:14Z
204,LightQuartz,5297.0,2023-08-12T18:14:15Z
205,izerli,5304.0,2023-12-16T13:09:57Z
206,Zetsu,5310.0,2018-01-07T06:44:31Z
207,Brother_main,5312.0,
207,rubens_farias,5312.0,2021-03-05T06:17:40Z
209,total,5318.0,2017-01-25T19:35:20Z
209,Laanyy,5318.0,2017-12-29T12:19:09Z
211,Mumu_Didi,5323.0,2019-08-13T23:44:49Z
212,abortion_shark,5327.0,
213,Maisgueuh,5330.0,2020-04-06T17:43:42Z
214,sebdagod,5332.0,2024-09-10T21:01:17Z
215,ChTPwner,5336.46,2025-02-27T13:35:43Z
217,Tris255,5342.0,2020-04-07T00:58:49Z
218,plof27,5350.0,2020-04-20T00:19:59Z
219,pollsmor,5356.0,2024-03-10T20:42:13Z
220,memesarehealthy,5358.17,2023-10-04T08:12:41Z
221,Vod_Kanakas,5363.0,2023-03-08T15:51:25Z
222,SapphireRyoko,5374.0,
223,InNoRush,5376.0,2017-02-22T21:44:16Z
223,Lief,5376.0,2019-08-11T16:24:01Z
223,Crazy_Gaming61,5376.0,2025-07-15T15:59:06Z
226,Thorneto,5377.0,2020-02-22T01:40:19Z
227,Alex_B,5378.0,2021-04-02T23:37:09Z
228,Anorakkis,5379.0,2024-08-01T15:48:12Z
228,Lavos_,5379.0,2025-04-28T17:51:47Z
230,GallopingConch,5380.0,2020-11-21T23:50:49Z
231,CrustaceanSeven,5381.0,2023-05-06T05:25:28Z
232,TechGamer36,5383.0,2025-02-24T05:35:26Z
233,Di10kong,5390.0,2020-03-04T15:58:53Z
234,PhoenixDarkDirk,5392.0,2021-03-15T03:31:58Z
235,beeps,5393.0,2020-04-03T19:54:42Z
236,AgentKoolaid,5394.0,
236,Grubdog,5394.0,2021-09-03T21:02:38Z
238,Mchan338,5396.0,2017-11-21T20:37:40Z
239,kojakt,5398.0,
240,Marshio64,5399.0,2022-05-02T07:45:24Z
241,Ryehana,5401.0,2017-06-28T00:59:22Z
242,Smokey,5404.0,
243,Teclado,5408.0,2017-12-31T10:20:15Z
244,VibrantColors,5409.0,2021-06-20T21:09:17Z
246,Boxmeister,5418.0,2022-08-09T22:19:51Z
247,Tuetenue,5418.097,2021-03-28T01:06:06Z
248,thedagit,5421.0,2023-06-17T05:19:50Z
250,lioran,5427.0,
251,inlustria,5432.0,2024-10-27T17:18:49Z
252,Meneldur19,5437.0,2020-03-07T02:13:01Z
253,caznode,5438.0,
255,Slaytheplay,5444.46,2024-04-14T07:46:00Z
257,jaysee87,5456.0,2016-12-12T00:06:57Z
259,Chish,5458.0,2020-09-26T16:56:45Z
260,YakRange,5462.0,2021-09-19T17:29:31Z
261,Komaru,5462.433,2020-09-05T20:49:43Z
262,notnowGwen,5463.0,2023-09-29T09:14:36Z
263,Spiffy,5464.0,
264,87BastionVtuber,5466.77,2023-01-02T00:19:21Z
265,stefcad,5467.0,2017-01-10T21:14:14Z
267,TheSquirrelNestHH,5469.0,2022-06-09T18:15:07Z
268,MetroidMst,5472.0,
270,Shenjoku,5481.0,2017-02-10T15:27:00Z
271,EODTex,5484.0,2016-12-10T19:12:30Z
272,Desmous,5489.0,2020-03-07T22:16:30Z
273,jpufry,5495.62,2024-02-25T06:43:57Z
274,KarenKonou,5497.0,2017-09-20T17:55:17Z
275,hacksaww,5503.0,2021-07-04T03:02:36Z
276,Belthasar,5504.0,2020-02-24T18:11:53Z
277,dasr12,5510.0,2023-04-07T22:52:15Z
278,mechashiva76,5514.0,2016-12-30T20:58:57Z
279,Kosmic,5525.0,2017-12-20T02:18:20Z
280,LomionJones,5530.0,2020-09-28T07:00:31Z
281,TheSabin,5537.0,2020-03-01T23:33:44Z
283,KcycAran,5541.0,2019-07-04T16:32:47Z
284,janxton,5543.0,2017-01-23T12:12:49Z
285,EchoNotation,5556.0,2020-11-08T22:43:07Z
286,saberkok,5559.0,
286,Eriror,5559.0,2024-05-21T06:20:27Z
288,eLmaGus,5560.0,2020-01-23T23:48:15Z
289,strizer86,5564.0,2018-11-09T06:14:40Z
290,Sirotaca,5567.0,2017-06-12T09:38:10Z
291,64bit_link,5575.0,2020-03-20T02:56:06Z
293,Caperelli,5588.0,2023-08-17T16:48:20Z
294,PSIcoh,5593.0,2023-08-03T06:29:13Z
295,CaioXG002,5594.0,2024-03-22T03:04:10Z
296,TikTok,5598.0,2020-04-24T08:19:18Z
296,ForeverMHW,5598.0,2023-07-13T17:16:51Z
298,Cleveez,5599.0,2024-12-19T00:18:57Z
299,Soppanaama,5608.0,
300,lumpman2,5609.8,2025-08-08T03:19:11Z
301,armedgooner,5614.0,2018-04-21T13:42:02Z
302,Jighart,5619.0,2016-12-27T21:03:08Z
303,runnerwatcher,5635.0,
303,NuZ,5635.0,2019-12-28T01:31:31Z
305,NaMeFaKeR89,5641.0,2024-06-18T15:46:50Z
306,rooslugs,5647.0,2022-09-06T18:58:39Z
307,MrDdraig,5648.0,2018-11-21T00:11:11Z
309,lackattack,5651.0,2021-08-10T20:54:19Z
310,redy9567,5652.0,2018-03-25T14:48:47Z
311,PlasmicSnake6,5658.0,2018-02-14T19:53:02Z
313,Roemml,5667.0,2020-08-03T15:04:59Z
314,Cespia,5667.045,2021-01-28T14:44:16Z
316,aWillSandwich,5677.95,2025-04-21T05:43:06Z
317,CnEY,5681.0,2021-08-05T02:29:43Z
319,Longneckturtle,5683.0,
320,crazdgamer,5683.51,2025-05-27T02:57:21Z
321,DorkmasterFlek,5692.0,2016-12-05T19:41:30Z
322,MicSelected,5695.0,2021-01-05T19:38:24Z
323,Bagel_Thief,5696.0,2018-12-17T23:29:38Z
324,freddyn3k,5698.072,2025-05-02T14:33:52Z
326,Sixcard21,5704.0,2024-01-27T00:21:42Z
327,Silu,5711.0,2023-06-26T18:03:55Z
328,Cutsman,5718.0,2020-01-03T10:47:01Z
329,TheSaintIsaiah,5721.0,2021-07-11T02:19:00Z
330,SevenS1ns,5727.0,
331,TM,5729.0,2016-12-21T07:31:00Z
332,daddypnot3d,5730.0,
332,Chaide,5730.0,
334,relkin,5733.0,2024-06-03T01:20:35Z
335,Mattoi,5740.0,2019-03-10T20:57:52Z
336,Sinnoh,5741.0,
338,ScarletSisters,5748.0,2020-01-28T04:16:48Z
339,bearythick,5749.0,2019-07-06T04:49:02Z
340,Tyderium,5753.0,2017-11-12T19:46:54Z
341,silverrain64,5754.0,2021-09-26T07:23:37Z
343,Severe_Studios,5756.72,2021-05-10T20:53:09Z
344,Starisms,5757.0,2019-01-21T17:33:07Z
344,Mugick75,5757.0,2020-05-18T19:56:38Z
346,denis1080,5758.0,
347,Skyy074,5758.075,2023-08-04T20:32:16Z
348,Nighty93,5759.0,
349,pobopny,5763.0,2020-11-18T15:16:40Z
351,PalaNIN,5783.0,2018-01-30T07:23:02Z
351,Nasarius,5783.0,2020-05-08T04:21:31Z
353,limestoners,5784.0,2021-09-11T16:40:09Z
354,llMrFox,5792.0,2020-08-09T04:55:07Z
355,RenanSVGames,5793.0,2023-02-06T22:18:05Z
359,v1ncelol,5808.0,2021-03-09T22:52:10Z
360,wladiyeah,5808.53,2022-06-24T01:07:10Z
361,Just_adz,5810.0,2018-08-28T19:51:07Z
361,compugab,5810.0,2023-04-08T12:54:18Z
363,marshmakie,5815.0,2016-12-06T13:58:23Z
364,CrazyAl,5816.0,2020-09-01T12:23:28Z
365,daniloroxette,5820.0,2023-09-08T18:48:09Z
365,Sef,5820.0,2021-01-29T16:30:16Z
367,Shadowknilmaster,5822.0,2020-10-13T21:35:54Z
368,Volwrath,5825.19,2018-06-16T21:30:31Z
369,ChibiKuroUsagi,5825.46,2022-08-14T03:40:38Z
370,Junior300,5827.0,2023-05-26T13:58:37Z
372,vulturepuppy,5837.0,2021-12-12T15:07:31Z
373,MasterGTS,5843.0,
375,Gameaholic2D,5843.47,2019-05-29T07:36:57Z
377,Crayon_Titi,5851.0,2021-09-16T11:04:53Z
377,Loux,5851.0,2022-02-13T20:16:39Z
377,Odyssic,5851.0,2016-12-22T21:26:58Z
380,vorpal,5852.0,
382,Popplars,5856.0,2018-02-05T20:16:21Z
383,CZ4RC4SM,5856.515,2024-03-25T02:35:49Z
384,ProPiece_,5865.0,2022-04-03T00:34:57Z
385,MeurigVII,5867.87,2023-10-30T16:04:59Z
386,doicm,5874.0,
387,BlindDeafRef,5877.0,2021-05-03T02:58:19Z
388,Triddy243,5879.0,
389,ItsJirr,5882.038,2020-11-06T16:02:30Z
390,k_dove85,5884.0,2019-06-25T13:58:53Z
391,Draconif,5885.0,2021-09-29T22:37:08Z
391,TestRunner,5885.0,
393,EnterHere_85,5890.0,2024-01-16T07:57:06Z
395,RaikouRider,5892.0,2019-10-27T06:33:46Z
396,cantaloupeme,5895.0,2020-05-17T09:45:24Z
400,gloobygloob,5904.0,2020-10-08T19:59:05Z
401,MT_Fiolet,5905.5,2025-09-02T13:13:16Z
402,DuffE,5908.0,2019-08-13T23:41:22Z
403,taikalanne,5910.0,2025-11-16T14:38:36Z
407,PsychoticRumi,5931.31,2025-05-29T17:36:48Z
408,hopespell,5935.0,2021-01-24T21:32:58Z
408,PiePusher11,5935.0,
