Place,Player,Time (seconds),Date Submitted
113,flippy625,12786.635,2025-10-13T02:40:30Z
114,PickPig,12816.283,2019-10-23T23:05:09Z
115,ticokico,12877.534,2021-09-27T17:04:00Z
116,mjs19999,12894.041,2021-07-29T03:12:06Z
117,SPLOwON,12952.147,2022-01-22T20:52:36Z
118,Vinnie741,13141.442,2021-04-11T16:38:16Z
119,GoatJoat,13217.772,2021-10-05T16:01:16Z
120,Schaxok,13648.484,2024-01-04T00:03:21Z
121,wrenpastel,13768.844,2024-04-14T19:30:07Z
122,FeniXinD,13771.921,2020-08-17T15:00:53Z
123,AuroraAquir,13824.519,2023-01-21T23:30:27Z
124,SuperZooper3,13857.941,2021-09-02T20:32:00Z
125,OH_Antonio_CA,13968.781,2023-11-28T02:15:29Z
126,Mahkda,13993.516,2025-01-30T13:02:33Z
127,BlockCommander,14147.638,2024-11-29T12:23:28Z
128,TheEscapegoat,14512.305,2024-05-26T13:37:35Z
129,LOLEnigMatic,14512.883,2020-05-17T13:47:16Z
130,BlueMushroom64,14678.667,2023-05-15T19:27:13Z
131,r05a,14743.59,2022-09-18T00:05:07Z
132,Fanti432,15001.361,2023-06-10T19:03:27Z
133,CrescentNoctua,15154.956,2023-07-19T21:06:21Z
134,PKS1,15324.412,2022-09-05T14:29:21Z
135,TopologyGoddess,15942.753,2024-04-27T17:34:13Z
136,Koble,16131.861,2023-12-06T04:17:32Z
137,Ghentmn,16461.032,2020-05-30T18:47:24Z
138,Nahladotpdf,16567.129,2023-08-11T20:57:51Z
139,UniPlanet,16902.165,2025-03-17T17:36:57Z
140,limestoners,17121.584,2024-12-02T02:40:45Z
141,CapRamen,17391.204,2023-01-14T17:37:29Z
142,NachoTheAdventurer,17575.11,2020-01-14T13:57:14Z
143,Exio072,17625.413,2025-08-20T00:16:05Z
144,PlexIsGoodAtThis,17925.293,2021-12-28T10:08:30Z
145,Imwoke,18359.711,2020-12-28T11:58:14Z
146,KnadianFrog,19267.494,2023-06-30T19:12:35Z
147,AChocolateOrange,19576.843,2020-05-23T06:14:37Z
148,Xenagos,19605.845,2020-06-16T07:56:59Z
149,NubbsYaBoi,19775.998,2025-07-17T14:25:33Z
150,Fifirulais,19890.544,2025-02-26T04:57:05Z
151,Wojowu,20644.171,2023-05-29T00:18:44Z
152,euni,21568.682,2021-06-27T03:31:20Z
153,Fell,22275.202,2019-09-16T16:34:48Z
154,Voltarix,22996.138,2023-08-08T09:42:02Z
155,Super_Dejan,25244.558,2025-09-14T00:54:13Z
156,Myelin,34764.694,2021-01-25T08:35:33Z
