Place,Player,Time (seconds),Date Submitted
124,BFrobber,2769.0,2024-12-08T08:31:07Z
125,KidVid,2771.0,2019-05-30T05:36:03Z
126,Edu207,2772.0,2018-10-13T06:26:00Z
126,Analogy,2772.0,2020-10-01T19:25:34Z
128,richman3mm,2774.0,2018-08-21T06:11:10Z
128,FrenchLightningJohn,2774.0,2024-02-16T00:08:21Z
130,SeanCass,2776.0,2024-05-25T22:38:41Z
131,Lavos_,2777.0,2025-10-14T21:45:58Z
132,COOLKID,2780.0,2019-01-03T00:07:40Z
133,Zeb316,2781.0,2020-09-01T08:42:46Z
134,whitemagebecky,2783.0,2022-07-27T07:18:50Z
135,JakeBopDart,2786.0,2025-11-18T06:15:02Z
136,hotarubi_ta,2788.0,2021-02-27T07:48:40Z
137,Tree_05,2793.0,2024-12-03T07:13:32Z
139,nutella4eva,2795.0,2018-08-26T08:46:08Z
140,fruitbatsalad,2796.0,2018-10-25T02:31:38Z
140,CynanMachae,2796.0,2024-01-16T00:28:40Z
142,Denry89,2798.59,2025-06-06T15:24:59Z
143,jronaggaz,2799.0,2018-03-18T02:47:14Z
143,Dyce_NL,2799.0,2023-12-23T15:57:45Z
145,Andy,2801.0,2025-10-22T02:09:06Z
146,hero_82,2804.0,2020-05-28T01:16:29Z
147,Leodox,2806.0,
148,caznode,2807.0,
149,ptoil,2808.0,2021-10-14T03:47:05Z
150,kashmod,2809.0,2019-08-01T07:34:46Z
150,Whewty,2809.0,2020-11-13T04:01:44Z
150,AceZer0187,2809.0,2023-12-28T05:26:04Z
154,skrooger,2810.0,
155,Enmet,2813.0,2018-08-07T17:54:01Z
155,dongmaster42069,2813.0,2021-04-21T05:21:35Z
155,Slo_Guy,2813.0,2022-07-09T22:10:11Z
158,mctimothy,2814.0,2022-05-11T04:21:07Z
159,JoshRTA,2815.0,
160,Epic,2816.0,
161,smelon,2818.0,2022-12-05T07:46:28Z
162,Skinomarsh,2819.0,2020-02-24T16:16:14Z
164,ch3kz,2820.67,2024-09-14T17:12:28Z
166,Kingofthehill47,2822.0,2022-07-15T23:12:03Z
167,hilborn,2826.0,2018-01-05T01:03:02Z
168,BaronRed,2831.21,2025-07-12T08:31:29Z
169,heny,2836.0,
170,MawcDrums,2839.0,
171,Rennyur,2840.0,2023-05-24T01:42:43Z
172,Gala,2843.0,2025-06-29T11:23:51Z
173,kekumanshoyu,2845.0,2018-08-26T02:39:24Z
174,somewes,2846.0,2020-10-15T03:49:23Z
175,87BastionVtuber,2848.0,2024-10-24T02:29:08Z
176,Nintoaster_81,2849.0,2021-03-15T05:50:34Z
177,Caaaaarlito,2850.0,2019-05-02T17:58:16Z
177,Stunt_MK,2850.0,2019-12-31T16:45:57Z
180,sucaba,2851.0,2022-12-10T22:11:06Z
181,Beastworm,2853.81,2022-01-31T13:21:55Z
182,Spiriax,2859.0,2018-08-27T10:48:36Z
182,Feco,2859.0,2024-03-30T02:05:30Z
184,HemZar,2860.0,2024-01-26T21:46:51Z
184,moonfalling,2860.0,2023-05-26T02:47:10Z
186,magmapeach,2864.0,
188,goop.Q,2866.0,2017-10-16T20:23:26Z
188,Dr_Girlfriend,2866.0,2021-07-18T08:25:37Z
188,kingsalmon,2866.0,2022-01-05T00:16:10Z
188,TiberiusVision,2866.0,2025-07-07T07:41:29Z
192,bnetters,2869.0,2022-10-09T02:53:13Z
193,cheesyboatride,2871.0,2024-02-19T03:32:41Z
194,Ponk,2872.0,2018-04-04T21:48:42Z
194,idlechild,2872.0,2024-08-13T16:05:53Z
197,kuru9798,2876.0,2023-07-23T21:57:21Z
198,OneSidedDysce,2877.0,2024-07-09T04:15:48Z
199,ScarletSisters,2879.0,2021-08-30T23:35:56Z
201,RyzeFluff,2883.0,2024-12-26T07:21:24Z
202,sashoboss,2886.0,2022-08-25T02:23:41Z
203,Hatz,2886.059,2023-07-24T13:59:37Z
204,armedgooner,2888.03,2020-05-05T23:37:26Z
205,rakoja,2890.0,2025-01-20T20:24:45Z
207,Oneiam82,2897.0,2023-01-10T06:30:37Z
208,prieR57,2898.0,2025-10-31T17:05:54Z
209,Thorneto,2899.0,2023-04-16T06:43:06Z
210,qzcx,2899.1,2024-10-21T02:46:36Z
211,PassivePac-Man,2901.0,2023-01-31T17:17:41Z
212,Brother_main,2902.0,
214,Anfunny,2903.93,2025-07-01T02:20:33Z
215,Maniacal,2904.0,2022-08-21T21:18:05Z
218,0x00me,2909.53,2025-10-20T06:55:22Z
219,Xelna,2910.0,
219,45oranges,2910.0,2018-06-02T00:34:04Z
221,AgentKoolaid,2911.0,2017-06-06T22:16:46Z
222,tanne,2913.0,2025-05-12T03:06:55Z
223,UNHchabo,2914.0,2020-08-27T08:20:29Z
223,rkctkc,2914.0,2022-09-03T16:56:03Z
225,Belthasar,2915.0,
225,monkeysmb,2915.0,2025-06-09T00:03:27Z
227,pirate253,2916.05,2025-02-18T07:43:09Z
228,ExtremeSP1TF1R3,2917.0,2020-11-01T11:11:41Z
228,SpeedFrame,2917.0,2018-05-19T02:50:37Z
230,TCKLZ,2917.45,2024-11-08T19:39:55Z
231,Saron_Gas,2918.0,
231,Annelits,2918.0,2017-10-08T00:08:35Z
233,PanamaQuest,2919.0,2022-12-14T23:37:20Z
233,Klosty,2919.0,2025-11-20T10:53:55Z
235,Grondious,2920.0,2018-06-05T02:15:40Z
235,Garnitrex,2920.0,2019-03-19T04:38:41Z
235,noremac_knife,2920.0,2024-09-03T12:30:57Z
235,kevnastics,2920.0,2025-10-02T15:59:54Z
235,juliohfoliveira,2920.0,2022-06-17T18:16:20Z
240,JhOOni,2921.0,2021-09-06T19:06:54Z
242,mustardcabbage,2924.0,2018-05-19T18:55:38Z
243,Kosmic,2925.0,2025-05-17T19:57:54Z
