Place,Player,Time (seconds),Date Submitted
112,DarkXoa,2221.0,2025-08-18T05:18:20Z
114,Loopuze,2227.0,2025-01-31T03:11:55Z
115,Ponk,2236.0,2018-07-22T02:19:18Z
116,Feral,2237.0,2018-06-15T20:11:02Z
117,yurisalgadin,2242.0,2022-11-04T16:08:50Z
118,Brjoker94,2245.0,2022-04-04T11:58:00Z
119,jronaggaz,2249.0,2016-12-04T19:34:24Z
119,noxiousnick,2249.0,2024-09-23T18:55:26Z
121,jichi9,2249.3,2023-04-14T23:40:59Z
122,EduSm3_BR,2253.0,2020-07-15T01:03:30Z
123,rkctkc,2256.0,2023-11-29T02:04:37Z
124,Enmet,2257.0,2018-05-10T17:08:22Z
124,Slo_Guy,2257.0,2022-01-30T10:33:17Z
126,sashoboss,2260.0,2022-03-14T23:56:15Z
127,Mohlfeivi,2262.0,2020-03-26T04:07:08Z
128,Melonax,2263.0,2022-04-03T10:17:20Z
129,Natan_Anile,2265.0,2025-11-25T17:58:08Z
130,richman3mm,2273.0,2019-08-20T01:14:14Z
131,Garrison,2276.0,2016-12-06T00:08:26Z
132,hilborn,2279.0,2018-03-02T22:38:14Z
133,Zeb316,2284.0,2020-03-14T06:02:44Z
134,DESGRACIADOR,2290.0,2020-08-18T05:08:02Z
135,Freshmaniac,2292.0,2018-01-10T19:48:17Z
136,ephret,2296.082,2024-02-20T05:50:01Z
137,Whewty,2303.0,2020-02-29T05:04:53Z
138,whitemagebecky,2308.0,2018-01-21T04:23:17Z
139,Brother_main,2311.0,2016-12-04T19:41:37Z
140,Lavos_,2314.0,2025-08-25T22:58:39Z
141,ScarletSisters,2317.0,2020-11-13T19:11:10Z
142,Derxu,2319.0,2020-08-22T23:30:22Z
143,JhOOni,2320.0,2020-07-07T12:45:46Z
145,typwo,2325.0,2017-07-15T03:21:43Z
145,DirtyMike,2325.0,2023-09-14T21:38:09Z
147,Timochun,2330.0,2020-03-24T20:54:26Z
147,Caaaaarlito,2330.0,2018-01-17T05:08:13Z
149,CosmoRetro,2339.0,2023-06-24T05:51:28Z
151,vertex5,2341.0,2017-06-29T12:03:04Z
152,ironrusty,2344.0,2023-11-16T08:10:03Z
153,rakoja,2345.0,2025-05-31T19:01:45Z
154,juliohfoliveira,2348.0,2022-01-07T14:55:16Z
155,kuru9798,2353.0,2021-06-20T19:06:28Z
156,dayne_6747,2355.0,2023-04-10T02:32:24Z
157,Kyzentun,2357.0,2025-01-19T00:06:15Z
