Place,Player,Time (seconds),Date Submitted
147,Kemikziel,673.0,2021-06-02T02:51:03Z
148,YoshiTweet,712.0,2018-05-22T21:30:33Z
149,Maisgueuh,720.0,2020-01-20T21:54:33Z
150,MassHesteria,748.0,2021-05-16T12:47:51Z
151,mechashiva76,762.0,2017-11-17T20:12:38Z
152,BrandoFGC,772.0,2017-08-05T17:36:32Z
153,Sapphron,779.0,2018-12-28T08:04:17Z
155,plof27,870.0,2018-09-03T04:50:27Z
158,ironrusty,1167.0,2022-01-03T04:20:58Z
159,nutella4eva,2860.0,2016-12-10T23:28:19Z
