Place,Player,Time (seconds),Date Submitted
113,DavyRoss,3601.314,2022-04-21T14:06:12Z
114,LoneRaven,3619.742,2025-03-08T02:40:25Z
115,zaphie_sr,3648.71,2023-12-19T07:46:49Z
116,mstang,3693.947,2022-04-21T14:04:19Z
117,benjae,3708.431,2024-01-29T03:51:59Z
118,Velotune,3716.693,2024-02-20T19:02:37Z
119,PlexIsGoodAtThis,3768.339,2022-05-02T01:22:38Z
120,MrTacoEater,3773.932,2025-08-13T03:43:59Z
121,Alien,3867.653,2024-05-09T12:22:54Z
122,CappuccinoMan,3896.026,2023-08-11T20:55:41Z
123,BurgerSlayin,3930.791,2022-10-26T17:13:44Z
124,LurriusVT,3978.731,2025-07-04T04:07:38Z
125,BlockCommander,4085.304,2023-09-05T04:03:57Z
126,yakimee,4127.056,2025-01-30T02:24:19Z
127,PKS1,4144.668,2023-09-09T19:00:31Z
128,_Luna,4220.981,2025-05-17T08:51:09Z
129,CaptainNeon,4452.606,2023-04-01T18:50:28Z
130,olinolivia,4661.536,2023-09-01T14:56:09Z
131,hatkirby,4777.799,2023-12-03T21:23:48Z
132,BlueMushroom64,5023.109,2022-07-19T19:18:27Z
133,Avetuni,5943.081,2025-01-07T21:22:13Z
134,11odi,6554.316,2024-01-15T19:29:31Z
135,sonofchaos,6756.276,2022-04-28T21:31:15Z
136,BananaIcedZambie,6844.795,2022-10-06T08:13:00Z
137,brokenai,7345.343,2023-04-07T17:58:02Z
138,Etinor,8863.375,2022-04-21T14:02:29Z
